id,value,feed_id,created_at,lat,lon,ele
0FD4JFHPR06X5VCTVV5CZN239D,34,2497174,2023-09-11 10:03:47 ,,,
0FD4JFPKRG93W1088N1JB4K2NH,34,2497174,2023-09-11 10:04:03 ,,,
0FD4JFVHBEW27J8ZA6SWS7BRY0,34,2497174,2023-09-11 10:04:19 ,,,
0FD4JG0GPA04TC9GKSFGKA7T27,34,2497174,2023-09-11 10:04:35 ,,,
0FD4JG3X10FNXEN9EHTYZ8K384,34,2497174,2023-09-11 10:04:46 ,,,
0FD4JG8VRW8CWNDBQ272SCDJX7,34,2497174,2023-09-11 10:05:03 ,,,
0FD4JGDSC4BA4CSWY968XNNDGE,34,2497174,2023-09-11 10:05:19 ,,,
0FD4JGJR5D00ZAEKMTES7RE9DY,34,2497174,2023-09-11 10:05:35 ,,,
0FD4JGQPN1DB37VC1H36MAYPWZ,34,2497174,2023-09-11 10:05:51 ,,,
0FD4JGV3XJ8RPPAZEVEXDEQB8T,34,2497174,2023-09-11 10:06:02 ,,,
0FD4JH0362BE5STM5GK16363CQ,34,2497174,2023-09-11 10:06:19 ,,,
0FD4JH5359QHXDEA8P6KBEJF4P,34,2497174,2023-09-11 10:06:35 ,,,
0FD4JH9ZHS84X8QBCC2JD0FVDM,34,2497174,2023-09-11 10:06:51 ,,,
0FD4JHDCP6J3426672AQA70BVQ,34,2497174,2023-09-11 10:07:02 ,,,
0FD4JHJAKZH1Y2D426NXG88AEB,34,2497174,2023-09-11 10:07:18 ,,,
0FD4JHQAGB45A1RXK9DRNSA7MC,34,2497174,2023-09-11 10:07:35 ,,,
0FD4JHW9H3BF2T8V46MP0YPT6D,34,2497174,2023-09-11 10:07:51 ,,,
0FD4JHZNZ8JAEG4MC6442EKE4Z,34,2497174,2023-09-11 10:08:02 ,,,
0FD4JJ4MSH5KT9MWXKXY8T24N1,34,2497174,2023-09-11 10:08:18 ,,,
0FD4JJ9M24SSNY8NMBE0DVJCYY,34,2497174,2023-09-11 10:08:35 ,,,
0FD4JJEK8VWH9THJHWJJE1AZAP,34,2497174,2023-09-11 10:08:51 ,,,
0FD4JJJ13WXFAP9VZ4EQAFY47D,34,2497174,2023-09-11 10:09:02 ,,,
0FD4JJQ01WNNMH4875S6SPHQ3K,34,2497174,2023-09-11 10:09:19 ,,,
0FD4JJVZHE88C9ED34BDMK1VP1,34,2497174,2023-09-11 10:09:35 ,,,
0FD4JK0YQD84Z034SB724Y3ESZ,34,2497174,2023-09-11 10:09:51 ,,,
0FD4JK4C45NMBG8CF04CKSDK30,34,2497174,2023-09-11 10:10:02 ,,,
0FD4JK9B8XR6CPBXWEM65B4MCY,34,2497174,2023-09-11 10:10:19 ,,,
0FD4JKEB53W91QT9CWSVJJ0DAG,34,2497174,2023-09-11 10:10:35 ,,,
0FD4JKKA585J4EXC09PR285MS9,34,2497174,2023-09-11 10:10:51 ,,,
0FD4JKPQAT9Z58HPNYF008YXPX,34,2497174,2023-09-11 10:11:03 ,,,
0FD4JKVPVV371NA78HWVJZ21KH,34,2497174,2023-09-11 10:11:19 ,,,
0FD4JM0P9W32W52Y6KAJP7MNJV,34,2497174,2023-09-11 10:11:35 ,,,
0FD4JM5NJR7H9HMKPZP4PNWADD,34,2497174,2023-09-11 10:11:51 ,,,
0FD4JM921BE77T87KPQYHASWK8,34,2497174,2023-09-11 10:12:03 ,,,
0FD4JME13DCJWTPFCBV15P12JR,34,2497174,2023-09-11 10:12:19 ,,,
0FD4JMK0G5RG8CY5MSE48HWSAY,34,2497174,2023-09-11 10:12:35 ,,,
0FD4JMQZ8P445JH29NW2F6GES0,34,2497174,2023-09-11 10:12:51 ,,,
0FD4JMVBMXEK3VGWX6AV2NWHQG,34,2497174,2023-09-11 10:13:03 ,,,
0FD4JN0AMHTWZ8BFGC76XTSHCE,34,2497174,2023-09-11 10:13:19 ,,,
0FD4JN59KQQZDYY88EMAH9EVJM,34,2497174,2023-09-11 10:13:35 ,,,
0FD4JNA8FS16178HMST10AS7A5,34,2497174,2023-09-11 10:13:51 ,,,
0FD4JNDNNHN6AZ1HW9GWS26VX3,34,2497174,2023-09-11 10:14:03 ,,,
0FD4JNJMMXJMB20V8NQHMJW5NV,34,2497174,2023-09-11 10:14:19 ,,,
0FD4JNQJJJWBXDR4R93B9SS0ED,34,2497174,2023-09-11 10:14:35 ,,,
0FD4JNWG43T21Y378BEEBYMGV9,34,2497174,2023-09-11 10:14:51 ,,,
0FD4JNZX8H7YRDVQFS7X7JWVZB,34,2497174,2023-09-11 10:15:02 ,,,
0FD4JP4WP6Z9NMX3YAPCZCGXHH,34,2497174,2023-09-11 10:15:19 ,,,
0FD4JP9T8AA2W7MCF87HF8GGWN,34,2497174,2023-09-11 10:15:35 ,,,
0FD4JPEQHHQ1KDHZCW486KPYE9,34,2497174,2023-09-11 10:15:51 ,,,
0FD4JPJ3MNDA2ETP7DFX661ES2,34,2497174,2023-09-11 10:16:02 ,,,
0FD4JPQ2D5Z2SM70T0JFD0QY3H,34,2497174,2023-09-11 10:16:18 ,,,
0FD4JPW2BDXW52STKCHNPR2CY6,34,2497174,2023-09-11 10:16:35 ,,,
0FD4JQ11CAJKKFYKHCX8ASDK8X,34,2497174,2023-09-11 10:16:51 ,,,
0FD4JQ4EM5WH0J2024E3X9CTV3,34,2497174,2023-09-11 10:17:02 ,,,
0FD4JQ9EEZRG8WY46DYSP2G1F5,34,2497174,2023-09-11 10:17:18 ,,,
0FD4JQECN2PFZ2Z89AB0MHJE99,34,2497174,2023-09-11 10:17:35 ,,,
0FD4JQK9SSCT0644E3H9QK10KR,34,2497174,2023-09-11 10:17:51 ,,,
0FD4JQPQ9YHV6DJNG7ENVQ44X0,34,2497174,2023-09-11 10:18:02 ,,,
0FD4JQVPG9NVH84SXBY8BTYKWS,34,2497174,2023-09-11 10:18:18 ,,,
0FD4JR0Q1X0W4PFY29RA50VPFF,34,2497174,2023-09-11 10:18:35 ,,,
0FD4JR5MEV15QZ885CP70MX6QW,34,2497174,2023-09-11 10:18:51 ,,,
0FD4JR91BB7Y3AQFBFM4S1MBM8,34,2497174,2023-09-11 10:19:02 ,,,
0FD4JRE08704GR9CAG08SHGBPW,34,2497174,2023-09-11 10:19:18 ,,,
0FD4JRJZFMFANYTTZGMSTXNZMP,34,2497174,2023-09-11 10:19:35 ,,,
0FD4JRQZP9G62796HQ6D5YH8VM,34,2497174,2023-09-11 10:19:51 ,,,
0FD4JRVB7HVWFZDTJN9FRKYHH7,34,2497174,2023-09-11 10:20:02 ,,,
0FD4JS0ACT1WDPC0JE6ZGTT9DP,34,2497174,2023-09-11 10:20:18 ,,,
0FD4JS59DTHVNG4KKE3FGYVSP0,34,2497174,2023-09-11 10:20:35 ,,,
0FD4JSA8DGS1A8CMBPENYZP9HM,34,2497174,2023-09-11 10:20:51 ,,,
0FD4JSDP6G7YQC68A55TFRKXH9,34,2497174,2023-09-11 10:21:02 ,,,
0FD4JSJMMT1P7M07JCQ9ACB2KV,34,2497174,2023-09-11 10:21:18 ,,,
0FD4JSQJENYSG3DG72CMX4669S,34,2497174,2023-09-11 10:21:34 ,,,
0FD4JSWHSP60MV14Y4A1HDV67Z,34,2497174,2023-09-11 10:21:51 ,,,
0FD4JT0093ERWEDNVTYN7EB0A6,34,2497174,2023-09-11 10:22:02 ,,,
0FD4JT4YB0E4G9Z2EPBNA8G4YK,34,2497174,2023-09-11 10:22:18 ,,,
0FD4JT9XQYQ54TMANGE10176ET,34,2497174,2023-09-11 10:22:35 ,,,
0FD4JTEVN2VWT5SVQ3EBQ24E1S,34,2497174,2023-09-11 10:22:51 ,,,
0FD4JTJ8QRNCM3FGP9NMEH6DF3,34,2497174,2023-09-11 10:23:02 ,,,
0FD4JTQ7QF28X19JHMZY12G7FD,34,2497174,2023-09-11 10:23:18 ,,,
0FD4JTW5V2EF1FT0FP8V2YQKQS,34,2497174,2023-09-11 10:23:34 ,,,
0FD4JV147KNDTNN8KTK01NEMDX,34,2497174,2023-09-11 10:23:51 ,,,
0FD4JV4J3645EJB6HVEXCC3VVC,34,2497174,2023-09-11 10:24:02 ,,,
0FD4JV9HG0G5VC0CWQD9XGNNAH,34,2497174,2023-09-11 10:24:18 ,,,
0FD4JVEH4TPQ98C2H9S0SYECTW,34,2497174,2023-09-11 10:24:35 ,,,
0FD4JVKH3ZP0YYC6Q9JVYGAV6H,34,2497174,2023-09-11 10:24:51 ,,,
0FD4JVPWW1SXQYEYRMQM4PYZKR,34,2497174,2023-09-11 10:25:02 ,,,
0FD4JVVVXEX8D5F6PKJRMFX81Y,34,2497174,2023-09-11 10:25:18 ,,,
0FD4JW0W2TS85DP405AV4PZXKN,34,2497174,2023-09-11 10:25:35 ,,,
0FD4JW5SP6W03ZA6GAX6FDFB7J,34,2497174,2023-09-11 10:25:51 ,,,
0FD4JW95JPAZ38TEPKQ3J075SV,34,2497174,2023-09-11 10:26:02 ,,,
0FD4JWE4HKAJZK1SQDNVP3YQM4,34,2497174,2023-09-11 10:26:18 ,,,
0FD4JWK46QZ2F0B4BA930N2VYY,34,2497174,2023-09-11 10:26:34 ,,,
0FD4JWR32S4AFM4Z2F0KZATV4Y,34,2497174,2023-09-11 10:26:51 ,,,
0FD4JWVGER4C2MFME2TN5QE2QC,34,2497174,2023-09-11 10:27:02 ,,,
0FD4JX0FRJ0EEJK5W4VS937EEE,34,2497174,2023-09-11 10:27:18 ,,,
0FD4JX5FB2G1WMZ4M3FCRJMXK9,34,2497174,2023-09-11 10:27:35 ,,,
0FD4JXAEV5J81EBDXD0N40TGG0,34,2497174,2023-09-11 10:27:51 ,,,
0FD4JXDTY8Z8MT6VJ74NH2E646,34,2497174,2023-09-11 10:28:02 ,,,
0FD4JXJSNWSS7V8BGPXEX55QKD,34,2497174,2023-09-11 10:28:18 ,,,
0FD4JXQRJQHE858X8RDMXEYS6J,34,2497174,2023-09-11 10:28:35 ,,,
0FD4JXWPVG5YQA60MQGNBVB87V,34,2497174,2023-09-11 10:28:51 ,,,
0FD4JY05MBTKZCWT71T9Z5Z0DS,34,2497174,2023-09-11 10:29:02 ,,,
0FD4JY5534DRK2N2BG3RQBX4SP,34,2497174,2023-09-11 10:29:18 ,,,
0FD4JYCDRKNQGZ6ABSQA4S20YD,34,2497174,2023-09-11 10:29:42 ,,,
0FD4JYH8AW34PXTD3YFMBE8S5X,34,2497174,2023-09-11 10:29:58 ,,,
0FD4JYK5NE7B3T919WQPEQSBBY,34,2497174,2023-09-11 10:30:04 ,,,
0FD4JYQCNTPQ8ND4VG84296VHW,34,2497174,2023-09-11 10:30:18 ,,,
0FD4JYWB6V1TRM3AFBNKVCSPHQ,34,2497174,2023-09-11 10:30:34 ,,,
0FD4JZ1AE5XG1S4KR1H86CK3ZT,34,2497174,2023-09-11 10:30:51 ,,,
0FD4JZ6971PRXDCJRGZNHJ4DW3,34,2497174,2023-09-11 10:31:07 ,,,
0FD4JZ9PMDEMVR3521ZSWW0RHN,34,2497174,2023-09-11 10:31:18 ,,,
0FD4JZEN5BX3HRSR1ECHB3SYMX,34,2497174,2023-09-11 10:31:34 ,,,
0FD4JZKKFNW6CATCWSAZFJDZHT,34,2497174,2023-09-11 10:31:51 ,,,
0FD4JZRH8ER34YCQFCM9F3MAW0,34,2497174,2023-09-11 10:32:07 ,,,
0FD4JZVXN18C53ZFNJ9KXJ4PCC,34,2497174,2023-09-11 10:32:18 ,,,
0FD4K00V95H4GKNKP9EAPNK8KY,34,2497174,2023-09-11 10:32:34 ,,,
0FD4K05S56EQV5MQ14R6CGW7DB,34,2497174,2023-09-11 10:32:50 ,,,
0FD4K0AQ4TGNAQAT7BDDPMSDHG,34,2497174,2023-09-11 10:33:06 ,,,
0FD4K0E35KQE7EJZCYMXEZ47QT,34,2497174,2023-09-11 10:33:17 ,,,
0FD4K0K256SJQ906JVDQKBB0X0,34,2497174,2023-09-11 10:33:34 ,,,
0FD4K0R1637PF6GEQF4WPD3VB1,34,2497174,2023-09-11 10:33:50 ,,,
0FD4K0X0YM6BYX36GMH70NSBFG,34,2497174,2023-09-11 10:34:06 ,,,
0FD4K10DCT9PWSECWTATNHTN94,34,2497174,2023-09-11 10:34:17 ,,,
0FD4K15CFMA5PJYXV9RFAMBH7E,34,2497174,2023-09-11 10:34:34 ,,,
0FD4K1ABGHBQKZCG21AJ96W3AE,34,2497174,2023-09-11 10:34:50 ,,,
0FD4K1F8NA8J9Z4A704KDCMR5Z,34,2497174,2023-09-11 10:35:06 ,,,
0FD4K1JMTBQ6QD7QS1EZXTS3WA,34,2497174,2023-09-11 10:35:17 ,,,
0FD4K1QJ9B1KRDK7K4E2X37GX5,34,2497174,2023-09-11 10:35:33 ,,,
0FD4K1WFEJCGJ7BEYJK82ZWC69,34,2497174,2023-09-11 10:35:49 ,,,
0FD4K21CNJB37X0TXYMSBDGVPT,34,2497174,2023-09-11 10:36:05 ,,,
0FD4K283KH7BXJR95E3NW731FJ,34,2497174,2023-09-11 10:36:27 ,,,
0FD4K2A3BGNB7PG4E6PKBYF33J,34,2497174,2023-09-11 10:36:34 ,,,
0FD4K2EPMXREHX9ZSWBTVFDDSV,34,2497174,2023-09-11 10:36:49 ,,,
0FD4K2KM4TWB4ZG6PW4KNFCDHF,34,2497174,2023-09-11 10:37:05 ,,,
0FD4K2RHCG581A6YKCBM0066C9,34,2497174,2023-09-11 10:37:21 ,,,
0FD4K2VYY84M0E93FFAMVNQ129,34,2497174,2023-09-11 10:37:33 ,,,
0FD4K30XJ5H9M7MM8B80EY2N9K,34,2497174,2023-09-11 10:37:49 ,,,
0FD4K35TVMGTANQ90XG68WX66S,34,2497174,2023-09-11 10:38:05 ,,,
0FD4K3AWJWRBQH7C6MJACH2630,34,2497174,2023-09-11 10:38:21 ,,,
0FD4K3E9SPSZ0RK56ZEX355E0Q,34,2497174,2023-09-11 10:38:33 ,,,
0FD4K3K5FAQE7EYKNC2PNJBT29,34,2497174,2023-09-11 10:38:49 ,,,
0FD4K3R4FHCCNBZD6VFZCYY21Q,34,2497174,2023-09-11 10:39:05 ,,,
0FD4K3X3R5G73GDF88Z5BASMRW,34,2497174,2023-09-11 10:39:21 ,,,
0FD4K421J8S7EKJQ903ANZH1GH,34,2497174,2023-09-11 10:39:37 ,,,
0FD4K45DJBWNDFDTJPE9TWC90H,34,2497174,2023-09-11 10:39:48 ,,,
0FD4K4AAVQN1FYHMEYTATKP3WB,34,2497174,2023-09-11 10:40:05 ,,,
0FD4K4F84QK87Q9WPWDE32ARRK,34,2497174,2023-09-11 10:40:21 ,,,
0FD4K4M5D1KQMY6FY3PS8HKP5J,34,2497174,2023-09-11 10:40:37 ,,,
0FD4K4QHF3D36FNFAMQ235TC2F,34,2497174,2023-09-11 10:40:48 ,,,
0FD4K4WEPJ1YKK80ZAEK2QEGVW,34,2497174,2023-09-11 10:41:04 ,,,
0FD4K51CA14E2K0HHQG4HSXYC5,34,2497174,2023-09-11 10:41:20 ,,,
0FD4K569KNS2RXEJQC4847W29C,34,2497174,2023-09-11 10:41:36 ,,,
0FD4K5B6QS69D4GS085BW50B03,34,2497174,2023-09-11 10:41:52 ,,,
0FD4K5EJSRY1WN0MR1DPW5VDEW,34,2497174,2023-09-11 10:42:03 ,,,
0FD4K5KG52Q0HGZ2NVHX9K67VH,34,2497174,2023-09-11 10:42:19 ,,,
0FD4K5S5FX0Q28TG2M8S0QA7TT,34,2497174,2023-09-11 10:42:38 ,,,
0FD4K5XAMKZPQ4AZ9739KF51G6,34,2497174,2023-09-11 10:42:52 ,,,
0FD4K60PRXMABNWMWNWCN3Y259,34,2497174,2023-09-11 10:43:03 ,,,
0FD4K65KZFHVVN0HDAY71WB258,34,2497174,2023-09-11 10:43:19 ,,,
0FD4K6AH7FWCB0RVDCTNKW00HG,34,2497174,2023-09-11 10:43:35 ,,,
0FD4K6FEKY0ASSHE8664Z5QB4G,34,2497174,2023-09-11 10:43:51 ,,,
0FD4K6MBT8V69N15ABC4ENDVGK,34,2497174,2023-09-11 10:44:07 ,,,
0FD4K6QQYCSTXZBH4PR0KX6FSA,34,2497174,2023-09-11 10:44:18 ,,,
0FD4K6WNF624Q01CZ8Y2KBF6RW,34,2497174,2023-09-11 10:44:34 ,,,
0FD4K71JTGNX3DJW6YFR35NHDR,34,2497174,2023-09-11 10:44:50 ,,,
0FD4K76GH1P66ACNJSQ8AQ0GSW,34,2497174,2023-09-11 10:45:07 ,,,
0FD4K7BDCRK4FCCNNMN7RBJ44R,34,2497174,2023-09-11 10:45:23 ,,,
0FD4K7ESEK7Q61ZWW13Q49N4ZJ,34,2497174,2023-09-11 10:45:34 ,,,
0FD4K7KPRJMEV1AZ0Y94WR6ZDB,34,2497174,2023-09-11 10:45:50 ,,,
0FD4K7RKX2KHK06ES7J0S4E8TG,34,2497174,2023-09-11 10:46:06 ,,,
0FD4K7XH69M847JGXB140JV8Z4,34,2497174,2023-09-11 10:46:22 ,,,
0FD4K80XGWG2SZ3VR5P0E13AA2,34,2497174,2023-09-11 10:46:33 ,,,
0FD4K85TGC2SB0RN8J2C88JG6X,34,2497174,2023-09-11 10:46:49 ,,,
0FD4K8AQQZTN9YT2S04PZ8A1FD,34,2497174,2023-09-11 10:47:05 ,,,
0FD4K8FN3CC7XH4P49FK0HNHNT,34,2497174,2023-09-11 10:47:21 ,,,
0FD4K8MJN338SM05FFH1HTTDB1,34,2497174,2023-09-11 10:47:38 ,,,
0FD4K8QYN32Z2P449EBDHMV6DD,34,2497174,2023-09-11 10:47:49 ,,,
0FD4K8WVXY6VX0NQEB3EGSW7AJ,34,2497174,2023-09-11 10:48:05 ,,,
0FD4K91V4CAKSKKEVA20JRNV3T,34,2497174,2023-09-11 10:48:21 ,,,
0FD4K96R6P45HGDKG63TKA39BA,34,2497174,2023-09-11 10:48:37 ,,,
0FD4K9A50H07ZYE515H340R33A,34,2497174,2023-09-11 10:48:48 ,,,
0FD4K9F229YGPSW0Y7XKTVQ9PG,34,2497174,2023-09-11 10:49:04 ,,,
0FD4K9KXT9F1AM4AB1FS5Q6RA0,34,2497174,2023-09-11 10:49:20 ,,,
0FD4K9RV6BM74165ZJN0BJ11T4,34,2497174,2023-09-11 10:49:36 ,,,
0FD4K9XR5HWTRZ9DNA8SFBHKFW,34,2497174,2023-09-11 10:49:52 ,,,
0FD4KA158PXCPCH3PZ5BNRD89Q,34,2497174,2023-09-11 10:50:04 ,,,
0FD4KA62443C4WVWNYY26J5ASX,34,2497174,2023-09-11 10:50:20 ,,,
0FD4KAAZTH8P6RD4HQ9V5BD82Z,34,2497174,2023-09-11 10:50:36 ,,,
0FD4KAFXFS777MZWPG29H08WKK,34,2497174,2023-09-11 10:50:52 ,,,
0FD4KAMSNZSM533HTTRA07A0FJ,34,2497174,2023-09-11 10:51:08 ,,,
0FD4KAR587NV6HGER81A8GJ7KN,34,2497174,2023-09-11 10:51:19 ,,,
0FD4KAX2H6CTCZJP9CS5B9FMWK,34,2497174,2023-09-11 10:51:35 ,,,
0FD4KB1ZVTA8XEA7MEFGDA3NDZ,34,2497174,2023-09-11 10:51:51 ,,,
0FD4KB6XNNK1739SNAJK71FETK,34,2497174,2023-09-11 10:52:07 ,,,
0FD4KBA9H9MSXGMPN89DC5K3FS,34,2497174,2023-09-11 10:52:18 ,,,
0FD4KBF6MGXF8MHB0ZBCQYRZ6J,34,2497174,2023-09-11 10:52:34 ,,,
0FD4KBM3VXN861KQA2JP8VF29V,34,2497174,2023-09-11 10:52:51 ,,,
0FD4KBS4320DMBBZ21XGA44PS2,34,2497174,2023-09-11 10:53:07 ,,,
0FD4KBXYCAF1YNQA2A3NKKVPMY,34,2497174,2023-09-11 10:53:23 ,,,
0FD4KC1AT2J7A8GZZ66AZSHDTE,34,2497174,2023-09-11 10:53:34 ,,,
0FD4KC6872JN0KF1348RXF7A73,34,2497174,2023-09-11 10:53:50 ,,,
0FD4KCB568FPE3NEMHKZY2Y13R,34,2497174,2023-09-11 10:54:06 ,,,
0FD4KCG2E3T3FC1ZZ7CWVQ3EZJ,34,2497174,2023-09-11 10:54:22 ,,,
0FD4KCKEP7BM9JAR43GR5VES2P,34,2497174,2023-09-11 10:54:33 ,,,
0FD4KCRBWY3XBF7R59RN9P8RSW,34,2497174,2023-09-11 10:54:49 ,,,
0FD4KCX93ST25KE80E5RFJGGN5,34,2497174,2023-09-11 10:55:05 ,,,
0FD4KD26D68KBWCQZRPN9TXSCB,34,2497174,2023-09-11 10:55:22 ,,,
0FD4KD73N89WYY39FT31X5R8NH,34,2497174,2023-09-11 10:55:38 ,,,
0FD4KDAFSNNWN2FP9CZDJVHFFD,34,2497174,2023-09-11 10:55:49 ,,,
0FD4KDFF3CQX5E51QXP1V04H7S,34,2497174,2023-09-11 10:56:05 ,,,
0FD4KDMXFWTPXD9Z1PHKW463F9,34,2497174,2023-09-11 10:56:23 ,,,
0FD4KDS9H6VNH95S9E7PD8GHTA,34,2497174,2023-09-11 10:56:37 ,,,
0FD4KDY6SHNM1YKSNTN5E72A1C,34,2497174,2023-09-11 10:56:53 ,,,
0FD4KE1GYFBQR7V4VETVT754QB,34,2497174,2023-09-11 10:57:04 ,,,
0FD4KE6E8KVEMG00X0QFBC5F2X,34,2497174,2023-09-11 10:57:20 ,,,
0FD4KEBDM6JZ01SS86FSNBVXBX,34,2497174,2023-09-11 10:57:37 ,,,
0FD4KEGAS4RAW3X5GGJJ42RBPP,34,2497174,2023-09-11 10:57:53 ,,,
0FD4KEM7WV4FYSB57JE3ZNC0NX,34,2497174,2023-09-11 10:58:06 ,,,
0FD4KERM8G1SVAV6BT1QE2J23X,34,2497174,2023-09-11 10:58:20 ,,,
0FD4KEXFE37JH7KMKRG0WDKKCA,34,2497174,2023-09-11 10:58:36 ,,,
0FD4KF2CPMYXXQQ9SJ8ZBCQN9S,34,2497174,2023-09-11 10:58:52 ,,,
0FD4KF7A0WDTCQ0ED9D0BHTWWV,34,2497174,2023-09-11 10:59:08 ,,,
0FD4KFAP5ZJZTG5ZJBARDKFFX5,34,2497174,2023-09-11 10:59:19 ,,,
0FD4KFFKB7X3FRC1Y7JS1ZWMNN,34,2497174,2023-09-11 10:59:35 ,,,
0FD4KFMGNX9JK3EZY4JEDPFR45,34,2497174,2023-09-11 10:59:51 ,,,
0FD4KFSDXNC6WWF9P3K4CQTFEY,34,2497174,2023-09-11 11:00:07 ,,,
0FD4KFXBW78V90M5CC25SQQ2FF,34,2497174,2023-09-11 11:00:20 ,,,
0FD4KG1QA10MD9NMS2Z0T3W5V9,34,2497174,2023-09-11 11:00:35 ,,,
0FD4KG6MJCBPCZEJQXNETT9910,34,2497174,2023-09-11 11:00:51 ,,,
0FD4KGBHYSVQMPXARSXVYRW5FK,34,2497174,2023-09-11 11:01:07 ,,,
0FD4KGGF385ZSEYGZBKTPN91QD,34,2497174,2023-09-11 11:01:23 ,,,
0FD4KGKV99JBG1ZTVEFGC06ZA9,34,2497174,2023-09-11 11:01:34 ,,,
0FD4KGRRDJZK3ZM5HRZSWH032Q,34,2497174,2023-09-11 11:01:50 ,,,
0FD4KGXNVA7Q2JDAHJPYZMWZYH,34,2497174,2023-09-11 11:02:06 ,,,
0FD4KH2JXKAR0QYMJVB1GPD4G4,34,2497174,2023-09-11 11:02:22 ,,,
0FD4KH7GAF5FBR2D9TZFFVQK4F,34,2497174,2023-09-11 11:02:38 ,,,
0FD4KHAWAG3A5DAVGXZDFF65XR,34,2497174,2023-09-11 11:02:49 ,,,
0FD4KHFSKQ1N98BS2V73JB0JMS,34,2497174,2023-09-11 11:03:06 ,,,
0FD4KHMPV7P7C49DNENZKF8X9E,34,2497174,2023-09-11 11:03:22 ,,,
0FD4KHSM3QV8AJ7N0N23NM41GE,34,2497174,2023-09-11 11:03:38 ,,,
0FD4KHX08E76MQ96EHHPXCE73T,34,2497174,2023-09-11 11:03:49 ,,,
0FD4KJ1XJWXSV3XDC5NHN6WM7R,34,2497174,2023-09-11 11:04:05 ,,,
0FD4KJ6TX9T8BV15SQNJDZ73VR,34,2497174,2023-09-11 11:04:21 ,,,
0FD4KJBRGQDKHKJNTWAFHJWD4G,34,2497174,2023-09-11 11:04:37 ,,,
0FD4KJGNSPP176RQMJ0BMS2MCA,34,2497174,2023-09-11 11:04:53 ,,,
0FD4KJM1WQXJ573J6DYGVSNMP2,34,2497174,2023-09-11 11:05:04 ,,,
0FD4KJRZ5Y8TBBG4TTY0ZXQXKK,34,2497174,2023-09-11 11:05:20 ,,,
0FD4KJXWCW114JFHDQ71TS4YFT,34,2497174,2023-09-11 11:05:37 ,,,
0FD4KK3A2V4JZ8CHDE4Z7MEBVB,34,2497174,2023-09-11 11:05:54 ,,,
0FD4KK65S6A1QKX2A5S17TRAVF,34,2497174,2023-09-11 11:06:04 ,,,
0FD4KKB527S07B69PDPTAZQ6WZ,34,2497174,2023-09-11 11:06:20 ,,,
0FD4KKG2778Y8CPVYQPRJJR7T0,34,2497174,2023-09-11 11:06:36 ,,,
0FD4KKMZE8PPEQZA72PNVN627J,34,2497174,2023-09-11 11:06:52 ,,,
0FD4KKSVKCFP5NNBQKBD8HKS9N,34,2497174,2023-09-11 11:07:08 ,,,
0FD4KKX6VGVE28PTSYG717X0GM,34,2497174,2023-09-11 11:07:19 ,,,
0FD4KM246GVNZ9T2D9PCPDV1YW,34,2497174,2023-09-11 11:07:35 ,,,
0FD4KM71EVBC3Y73BXR8G3PYFT,34,2497174,2023-09-11 11:07:51 ,,,
0FD4KMBYN12CWAKQH159CA18EC,34,2497174,2023-09-11 11:08:08 ,,,
0FD4KMFB1DEG7EXS93NTJYET2S,34,2497174,2023-09-11 11:08:19 ,,,
0FD4KMM8BY779TDWNKE82X5PDT,34,2497174,2023-09-11 11:08:35 ,,,
0FD4KMS5KYMFQDVFC12TTHF3EA,34,2497174,2023-09-11 11:08:51 ,,,
0FD4KMY2WB8A72R199CASD3DM4,34,2497174,2023-09-11 11:09:07 ,,,
0FD4KN303XQG4F2E4ECWNME3X0,34,2497174,2023-09-11 11:09:23 ,,,
0FD4KN6CDGAXP1PNBN6DYCBDBB,34,2497174,2023-09-11 11:09:34 ,,,
0FD4KNB9KV3H15155BX8VA728G,34,2497174,2023-09-11 11:09:50 ,,,
0FD4KNH1ACRGTWBQF07Y3R6JGJ,34,2497174,2023-09-11 11:10:09 ,,,
0FD4KNQ0D7DHWSS4CV42BQRSST,34,2497174,2023-09-11 11:10:29 ,,,
0FD4KNT3RZFJH2HZKXX0XPB7BV,34,2497174,2023-09-11 11:10:39 ,,,
0FD4KNYRQPF314E4E1ZQDJ10Z7,34,2497174,2023-09-11 11:10:54 ,,,
0FD4KP2B0PTGP51N9C57H0AQ7C,34,2497174,2023-09-11 11:11:06 ,,,
0FD4KP78WPR5PX2VKMFWM8NA5T,34,2497174,2023-09-11 11:11:22 ,,,
0FD4KPC5GCS99RQ6HQ0QJ9PK79,34,2497174,2023-09-11 11:11:38 ,,,
0FD4KPFHX4SMKY5CVT27V0VP56,34,2497174,2023-09-11 11:11:49 ,,,
0FD4KPMFBQTAARVPHCEDFJ8TMR,34,2497174,2023-09-11 11:12:05 ,,,
0FD4KPSCJSC5Q8Q1MZ4G32T6GC,34,2497174,2023-09-11 11:12:21 ,,,
0FD4KPY9NB63MTJQTPV96E320E,34,2497174,2023-09-11 11:12:37 ,,,
0FD4KQ370XM9EF2B104865YWZT,34,2497174,2023-09-11 11:12:53 ,,,
0FD4KQ6MZFR4VWQDGBRCA1WZ3E,34,2497174,2023-09-11 11:13:05 ,,,
0FD4KQBGWYG3JSYC4K7XQF9JYM,34,2497174,2023-09-11 11:13:21 ,,,
0FD4KQGYDJS2YZGT51M64XW122,34,2497174,2023-09-11 11:13:38 ,,,
